0,97848.49352504445
0,97889.48413358313
1,81142.91204869442
2,74965.33914739243
3,70914.7392490852
4,67868.71393085498
5,65575.81041190829
6,63850.00769536673
7,62556.944866590115
8,61052.34432825733
9,60030.45786756634
10,59149.515980537624
11,58576.57503875679
12,57509.3153118053
13,56756.09158400831
14,56070.06466395616
15,55490.22643146379
16,54783.376970573714
17,54331.19669797824
18,53880.37654497751
19,53081.283311329986
20,52890.277615830855
21,52635.303415836286
22,51742.10637370557
23,51402.60039839236
24,51306.31050876384
25,50897.07969589898
26,50959.04742521473
27,50620.63083889062
28,49937.75436945607
29,49403.45210313157
30,49359.14733273186
31,49232.91115941801
32,48970.580303245486
33,48507.99311241213
34,48436.55045931865
35,47912.79083155419
36,48034.119314175885
37,47655.28092465167
38,47452.16006040489
39,47600.430272856305
40,47278.618500139666
41,47013.95017862088
42,46743.46821701901
43,46586.691931018526
44,46782.25150450578
45,46230.01110731928
46,46355.85470054242
47,45878.98038378252
48,45718.07233128938
49,45798.81012265329
50,45516.47260762986
51,45474.75284465337
52,45258.628728573094
53,45147.636568052345
54,44961.685200624655
55,44918.14083278291
56,44913.85431755899
57,44927.94265090677
58,44586.45460629958
59,44405.98909785369
60,41727.46564900906
0,40015.671849287726
1,34101.250807066084
2,31962.16617606824
3,30729.890130658932
4,29671.495092095043
5,28494.898622844255
6,28243.441410884014
7,27426.374988720596
8,27060.421602649643
9,26653.36142067527
10,26194.145885187187
11,26055.872460665905
12,25641.64079025787
13,25139.067684838516
14,25317.4991485166
15,25003.651969000042
16,24670.28074560071
17,24302.685731899284
18,24189.787505538083
19,24122.625239186178
20,24033.38990504718
21,23493.784131387714
22,23769.672116315956
23,23393.60431243661
24,23147.82663773617
25,22894.06684662245
26,23218.856605185123
27,22791.41166061492
28,22862.944605652076
29,22653.743230803353
30,22569.19868613182
31,22616.39725901618
32,22149.078611833043
33,22113.97746087994
34,22142.629262663468
35,22054.092387032077
36,21734.16035080218
37,21432.746722990938
38,21902.933174430404
39,21673.067582036707
40,21849.989764702415
41,21540.729342504477
42,21404.370440211733
43,21579.127364608856
44,21610.48129012911
45,21659.374664140472
46,21135.635943076915
47,21259.94800655397
48,21283.950787799593
49,21596.5089765186
50,21280.68068164294
51,20929.781006237896
52,20955.0883554633
53,21027.429567556
54,20949.278400104526
55,20782.042124148287
56,20806.7372087357
57,20651.60013062802
58,20671.36500938609
59,20571.256874276733
60,20605.583890612696
61,20665.9123131125
62,20608.72430094282
63,20236.85813234691
64,20614.74771326969
65,20228.324803067437
66,20456.586732224343
67,20276.133807176007
68,20380.572515067055
69,19947.49632959637
70,20375.642659890727
71,19985.363311452125
72,20318.4529764486
73,20122.53340951944
74,20204.771399731555
75,19992.030712034913
76,19955.532477673703
77,20078.88822230263
78,20089.578575363717
79,19877.99046432421
80,19773.01816447019
81,20236.17906881027
82,19807.435201435903
83,19569.928748737097
84,19568.22068287093
85,19888.326023700105
86,19791.80042641302
87,19473.089097998378
88,19677.008640054268
89,19681.926024826334
90,19958.34299021212
91,19607.470753085167
92,19597.446949610887
93,19595.852164595315
94,19558.824443864567
95,19624.79460478832
96,19490.12891331126
97,19446.544262272226
98,19450.24665101733
99,19065.45183416431
